ebook_id,title,authors,source,line_number,text
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,82,in any extremity inclined to help rather than to reprove. “I incline to
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,83,"Cain’s heresy,” he used to say quaintly: “I let my brother go to the"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,84,"devil in his own way.” In this character, it was frequently his fortune"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,85,to be the last reputable acquaintance and the last good influence in
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,86,"the lives of down-going men. And to such as these, so long as they came"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,87,"about his chambers, he never marked a shade of change in his demeanour."
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,88,
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,89,No doubt the feat was easy to Mr. Utterson; for he was undemonstrative
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,90,"at the best, and even his friendship seemed to be founded in a similar"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,91,catholicity of good-nature. It is the mark of a modest man to accept
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,92,his friendly circle ready-made from the hands of opportunity; and that
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,93,was the lawyer’s way. His friends were those of his own blood or those
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,94,"whom he had known the longest; his affections, like ivy, were the"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,95,"growth of time, they implied no aptness in the object. Hence, no doubt,"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,96,"the bond that united him to Mr. Richard Enfield, his distant kinsman,"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,97,"the well-known man about town. It was a nut to crack for many, what"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,98,"these two could see in each other, or what subject they could find in"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,99,common. It was reported by those who encountered them in their Sunday
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,100,"walks, that they said nothing, looked singularly dull, and would hail"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,101,"with obvious relief the appearance of a friend. For all that, the two"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,102,"men put the greatest store by these excursions, counted them the chief"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,103,"jewel of each week, and not only set aside occasions of pleasure, but"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,104,"even resisted the calls of business, that they might enjoy them"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,105,uninterrupted.
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,106,
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,107,It chanced on one of these rambles that their way led them down a
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,108,by-street in a busy quarter of London. The street was small and what is
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,109,"called quiet, but it drove a thriving trade on the week-days. The"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,110,"inhabitants were all doing well, it seemed, and all emulously hoping to"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,111,"do better still, and laying out the surplus of their gains in coquetry;"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,112,so that the shop fronts stood along that thoroughfare with an air of
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,113,"invitation, like rows of smiling saleswomen. Even on Sunday, when it"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,114,"veiled its more florid charms and lay comparatively empty of passage,"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,115,"the street shone out in contrast to its dingy neighbourhood, like a"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,116,"fire in a forest; and with its freshly painted shutters, well-polished"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,117,"brasses, and general cleanliness and gaiety of note, instantly caught"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,118,and pleased the eye of the passenger.
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,119,
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,120,"Two doors from one corner, on the left hand going east, the line was"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,121,"broken by the entry of a court; and just at that point, a certain"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,122,sinister block of building thrust forward its gable on the street. It
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,123,"was two stories high; showed no window, nothing but a door on the lower"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,124,story and a blind forehead of discoloured wall on the upper; and bore
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,125,"in every feature, the marks of prolonged and sordid negligence. The"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,126,"door, which was equipped with neither bell nor knocker, was blistered"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,127,and distained. Tramps slouched into the recess and struck matches on
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,128,the panels; children kept shop upon the steps; the schoolboy had tried
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,129,"his knife on the mouldings; and for close on a generation, no one had"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,130,appeared to drive away these random visitors or to repair their
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,131,ravages.
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,132,
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,133,Mr. Enfield and the lawyer were on the other side of the by-street; but
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,134,"when they came abreast of the entry, the former lifted up his cane and"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,135,pointed.
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,136,
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,137,“Did you ever remark that door?” he asked; and when his companion had
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,138,"replied in the affirmative, “It is connected in my mind,” added he,"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,139,“with a very odd story.”
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,140,
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,141,"“Indeed?” said Mr. Utterson, with a slight change of voice, “and what"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,142,was that?”
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,143,
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,144,"“Well, it was this way,” returned Mr. Enfield: “I was coming home from"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,145,"some place at the end of the world, about three o’clock of a black"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,146,"winter morning, and my way lay through a part of town where there was"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,147,"literally nothing to be seen but lamps. Street after street, and all"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,148,"the folks asleep—street after street, all lighted up as if for a"
